,Unnamed: 0,question,answer
3493,3493,they are having a good time with our money.,greeting
3494,3494,have you decided how you are going to vote?,greeting
3495,3495,"do you mean on measures 1, 2, and 3?",greeting
3496,3496,"yes. the ones that will improve our schools, roads, and hospitals.",greeting
3497,3497,you mean the measures that will raise our taxes.,greeting
3498,3498,but the tv ads say that our taxes will not increase.,greeting
3499,3499,do you believe the tv ads?,greeting
3500,3500,i like the one where the fireman tells us why we should vote yes.,greeting
3501,3501,"don't believe him! whatever the tv ads tell you, the opposite is true.",greeting
3502,3502,"but the title of measure 1 is ""better schools at no cost.""",greeting
3503,3503,"the title should be ""better schools at huge cost.""",greeting
3504,3504,i can't believe that they would lie to us.,greeting
3505,3505,i have a stomachache.,greeting
3506,3506,is it something you ate?,greeting
3507,3507,maybe. i'm not sure.,greeting
3508,3508,what did you have for breakfast?,greeting
3509,3509,"the usual, cereal with milk and a banana.",greeting
3510,3510,maybe the milk was bad.,greeting
3511,3511,it didn't smell bad.,greeting
3512,3512,maybe the banana was bad.,greeting
3513,3513,"no, the banana was delicious.",greeting
3514,3514,maybe you just need to go to the bathroom.,greeting
3515,3515,"no, that's not the problem.",greeting
3516,3516,what's this stain?,greeting
3517,3517,i don't know.,greeting
3518,3518,it looks like blood.,greeting
3519,3519,i think my nose was bleeding.,greeting
3520,3520,you should wet your shirt immediately.,greeting
3521,3521,why?,greeting
3522,3522,because that gets the blood out of the shirt.,greeting
3523,3523,what's a little blood?,greeting
3524,3524,your white shirt is ruined.,greeting
3525,3525,"so, i'll just buy another one.",greeting
3526,3526,you can wear this one around the house.,greeting
3527,3527,my fingers hurt.,greeting
3528,3528,why do they hurt?,greeting
3529,3529,i type too much.,greeting
3530,3530,you should take a break.,greeting
3531,3531,i need to type to make money.,greeting
3532,3532,but typing is causing you pain.,greeting
3533,3533,maybe i should see a doctor.,greeting
3534,3534,doctors are too expensive.,greeting
3535,3535,he might tell me to rest for a while.,greeting
3536,3536,he might want to cut you open.,greeting
3537,3537,he might say i'm okay.,greeting
3538,3538,what did the doctor say?,greeting
3539,3539,he thinks i have too much stress.,greeting
3540,3540,stress causes your stomachaches?,greeting
3541,3541,stress causes different problems with different people.,greeting
3542,3542,so what did he tell you to do?,greeting
3543,3543,he said i need to think positive.,greeting
3544,3544,he didn't give you any medication?,greeting
3545,3545,i hate medication. it makes me feel different.,greeting
3546,3546,so how do you think positive?,greeting
3547,3547,i think about nice things.,greeting
3548,3548,like what?,greeting
3549,3549,i cut my finger.,greeting
3550,3550,how did you do that?,greeting
3551,3551,it's a paper cut.,greeting
3552,3552,paper can be dangerous.,greeting
3553,3553,"it hurts, too.",greeting
3554,3554,paper cuts can hurt a lot.,greeting
3555,3555,where are the band-aids?,greeting
3556,3556,i think they're in the medicine cabinet.,greeting
3557,3557,it's on the tip of my finger.,greeting
3558,3558,a band-aid might not work.,greeting
3559,3559,i must not use this finger until the cut heals.,greeting
3560,3560,do you smell that?,greeting
3561,3561,"oh, yes.",greeting
3562,3562,i can't stand cigarette smoke.,greeting
3563,3563,it smells so bad.,greeting
3564,3564,one cigarette stinks up the whole sidewalk.,greeting
3565,3565,smokers think they are so cool.,greeting
3566,3566,they are so weak.,greeting
3567,3567,a little cigarette controls them.,greeting
3568,3568,they look so stupid taking a puff.,greeting
3569,3569,and then they blow smoke out of their mouth.,greeting
3570,3570,they think it's cool.,greeting
3571,3571,do you have a cold?,greeting
3572,3572,"yes, i do.",greeting
3573,3573,how did you get it?,greeting
3574,3574,my sister had a cold. she gave it to me.,greeting
3575,3575,have you taken anything for your cold?,greeting
3576,3576,"no, i just blow my nose a lot.",greeting
3577,3577,your nose is stopped up?,greeting
3578,3578,yes. i have to breathe through my mouth.,greeting
3579,3579,have you tried nose drops?,greeting
3580,3580,"no, i don't like nose drops.",greeting
3581,3581,they work great.,greeting
3582,3582,"would you put suntan lotion on my back, please?",greeting
3583,3583,sure.,greeting
3584,3584,thank you.,greeting
3585,3585,you shouldn't lie in the sun for too long.,greeting
3586,3586,i want to get a tan. i don't want to look so pale.,greeting
3587,3587,what's wrong with looking pale?,greeting
3588,3588,people think you might be sick.,greeting
3589,3589,who thinks that?,greeting
3590,3590,i don't know.,greeting
3591,3591,it's better to be pale than to have skin cancer.,greeting
3592,3592,i know that.,greeting
3593,3593,i can't quit smoking.,greeting
3594,3594,of course you can.,greeting
3595,3595,i don't have enough will power.,greeting
3596,3596,of course you do.,greeting
3597,3597,i wish i had never started.,greeting
3598,3598,so does every smoker.,greeting
3599,3599,i've tried to quit so many times.,greeting
3600,3600,so has everyone else.,greeting
3601,3601,nothing seems to work.,greeting
3602,3602,"all it takes is will power, and you have it.",greeting
3603,3603,then why can't i quit?,greeting
3604,3604,my back is killing me.,greeting
3605,3605,what did you do?,greeting
3606,3606,i got out of my car.,greeting
3607,3607,that's it?,greeting
3608,3608,i injured my back one time just by sneezing.,greeting
3609,3609,you should see a doctor.,greeting
3610,3610,my doctor said i need surgery.,greeting
3611,3611,so?,greeting
3612,3612,"so, forget it.",greeting
3613,3613,you don't have the money?,greeting
3614,3614,i have no insurance.,greeting
3615,3615,my brother smokes three packs a day.,greeting
3616,3616,three packs of what?,greeting
3617,3617,"cigarettes, of course.",greeting
3618,3618,how can he do that?,greeting
3619,3619,"when he is almost finished with one cigarette, he uses it to light another.",greeting
3620,3620,he's a chain smoker.,greeting
3621,3621,he's been a chain smoker for 30 years.,greeting
3622,3622,that's unbelievable. can he still breathe?,greeting
3623,3623,"he can, but the people around him can't.",greeting
3624,3624,how can he still be alive?,greeting
3625,3625,his doctor says his heart and lungs are strong and healthy.,greeting
3626,3626,i hate brushing my teeth.,greeting
3627,3627,it's such a chore.,greeting
3628,3628,"brush, brush. spit, spit.",greeting
3629,3629,what did they do in the old days?,greeting
3630,3630,they brushed with their fingers.,greeting
3631,3631,they also ate with their fingers!,greeting
3632,3632,why do they call it the good old days?,greeting
3633,3633,maybe because they didn't have to brush and floss.,greeting
3634,3634,who invented flossing?,greeting
3635,3635,"a dentist, i'm sure.",greeting
3636,3636,i hate flossing more than brushing!,greeting
3637,3637,let's stop for a while. i need a break and some water.,greeting
3638,3638,this trail is hard to climb.,greeting
3639,3639,especially on a hot day like this.,greeting
3640,3640,i can't believe we haven't seen any animals.,greeting
3641,3641,thank goodness! i don't want to see any wild animals.,greeting
3642,3642,all we've seen so far is a couple of lizards.,greeting
3643,3643,"we're hiking to lose weight, not to see goats and bears.",greeting
3644,3644,i bet i've lost a couple of pounds already.,greeting
3645,3645,all you've lost is some sweat.,greeting
3646,3646,i haven't even lost one pound of fat?,greeting
3647,3647,"if you want to lose fat, you've got to do this hike every day.",greeting
3648,3648,"oh no, another pimple on my face.",greeting
3649,3649,pimples suck.,greeting
3650,3650,it seems like i get a new pimple almost every day.,greeting
3651,3651,maybe it's something in your diet.,greeting
3652,3652,"no, i eat the same things day after day.",greeting
3653,3653,then maybe it's in your genes.,greeting
3654,3654,you might be right.,greeting
3655,3655,do pimples run in your family?,greeting
3656,3656,not that i've noticed.,greeting
3657,3657,"well, maybe it's from the pollution in the air.",greeting
3658,3658,"whatever the cause, i hate seeing them on my face.",greeting
3659,3659,do you believe everything you hear?,greeting
3660,3660,i don't believe anything i don't see with my own eyes.,greeting
3661,3661,you can't believe what you hear on tv or radio.,greeting
3662,3662,you can't believe what you read in the newspapers.,greeting
3663,3663,everyone tells you a different story about the same thing.,greeting
3664,3664,three different people will give you three different stories.,greeting
3665,3665,and the government will give you a fourth story.,greeting
3666,3666,"yes, like the government says not to worry about the swine flu.",greeting
3667,3667,but the swine flu just killed 20 people in mexico.,greeting
3668,3668,the government says we have nothing to worry about.,greeting
3669,3669,then why are some schools telling the kids to stay home?,greeting
3670,3670,don't pick your nose.,greeting
3671,3671,i wasn't picking my nose.,greeting
3672,3672,what were you doing?,greeting
3673,3673,i was scratching my nose.,greeting
3674,3674,i think i know the difference between picking and scratching.,greeting
3675,3675,"okay, mom, maybe i was picking it a little bit.",greeting
3676,3676,use a tissue next time.,greeting
3677,3677,i didn't have a tissue.,greeting
3678,3678,then wait till you find a tissue.,greeting
3679,3679,i couldn't wait. it was an emergency.,greeting
3680,3680,"oh, really? maybe you should have called 911.",greeting
3681,3681,our tv remote is filthy.,greeting
3682,3682,"yes, it's covered with crud.",greeting
3683,3683,i'm going to clean it.,greeting
3684,3684,don't use water on it!,greeting
3685,3685,i'll use a damp cloth.,greeting
3686,3686,don't let water get into any of the cracks.,greeting
3687,3687,i'll squeeze the cloth so it's almost dry.,greeting
3688,3688,don't rub the numbers off the remote.,greeting
3689,3689,i will rub gently but firmly.,greeting
3690,3690,"do it quickly, please, so i can change channels during commercials.",greeting
3691,3691,i'll give it back to you in a couple of minutes.,greeting
3692,3692,my ear is killing me.,greeting
3693,3693,what's the matter?,greeting
3694,3694,i was on a plane.,greeting
3695,3695,so?,greeting
3696,3696,"so, every time the plane goes up, my ear starts to hurt.",greeting
3697,3697,that's no good.,greeting
3698,3698,"sometimes the pain goes away, and sometimes it doesn't.",greeting
3699,3699,have you seen a doctor?,greeting
3700,3700,i've been to two doctors.,greeting
3701,3701,and they couldn't fix your problem?,greeting
3702,3702,they both said i have to live with it.,greeting
3703,3703,did you see the woman with the new face?,greeting
3704,3704,did she get a nice job?,greeting
3705,3705,"she got an ""everything"" job!",greeting
3706,3706,what do you mean?,greeting
3707,3707,a team of doctors gave her a whole new face.,greeting
3708,3708,why did they do that?,greeting
3709,3709,a mad dog bit most of her face off.,greeting
3710,3710,"oh, that's terrible. what does she look like now?",greeting
3711,3711,"her face is really fat, but they say the swelling will go down.",greeting
3712,3712,and then will she look normal again?,greeting
